chromosome	start	end	count	lethal_mean	normal_mean	delta	F	pvalue	p_adj	DMR
chr22	36882301	36882501	6	0.8355	0.9667	-0.1311	17.5587	0.002424	0.003221	True
chr22	36889922	36889974	5	0.6416	0.7585	-0.1168	20.7607	0.01467	0.01537	True
chr22	36894150	36894200	5	0.9607	0.8592	0.1015	26.0838	0.01153	0.01234	True
chr22	19095253	19095979	11	0.9143	0.5676	0.3467	19.3134	3.063e-06	1.993e-05	True
chr22	36904162	36904832	8	0.7435	0.9514	-0.208	16.8265	0.0002951	0.0006323	True
chr22	36912599	36912970	10	0.85	0.9661	-0.1161	16.7992	0.0002006	0.0004698	True
chr22	36920508	36920665	5	0.8766	0.9819	-0.1053	28.1541	0.002613	0.003427	True
chr22	36923534	36923625	6	0.7453	0.9718	-0.2265	26.1427	0.000145	0.00037	True
chr22	36940257	36940462	5	0.8878	0.9793	-0.0915	26.663	0.005201	0.006069	True
chr22	36946647	36946949	7	0.2167	0.5233	-0.3066	16.2607	0.0005672	0.001033	True
chr22	19104547	19104851	8	0.2871	0.5824	-0.2953	15.4321	0.0003273	0.0006833	True
chr22	36952364	36952787	7	0.6396	0.9313	-0.2917	18.292	0.0002447	0.0005459	True
chr22	36959045	36959492	5	0.672	0.893	-0.221	19.1567	0.002618	0.003434	True
chr22	36965104	36965523	5	0.7601	0.9503	-0.1902	21.9592	0.003447	0.004302	True
chr22	36965882	36966004	5	0.8423	0.9786	-0.1363	20.9823	0.001619	0.002342	True
chr22	36966101	36966373	10	0.6799	0.1978	0.4821	16.9926	7.047e-06	3.791e-05	True
chr22	36971847	36972105	6	0.8479	0.9635	-0.1156	27.3749	0.003308	0.004155	True
chr22	36973557	36974336	12	0.831	0.9813	-0.1503	27.6136	1.566e-07	1.841e-06	True
chr22	36976043	36976121	6	0.743	0.9506	-0.2076	31.8433	0.0001058	0.0002926	True
chr22	36980677	36981371	10	0.6764	0.9049	-0.2284	17.088	0.0003646	0.0007416	True
chr22	36983729	36983889	8	0.5338	0.2615	0.2723	18.0363	0.000208	0.0004835	True
chr22	37005478	37005537	5	0.7871	0.934	-0.1469	18.1935	0.0138	0.01453	True
chr22	37017425	37017839	5	0.6671	0.964	-0.2969	18.0134	0.0004766	0.0009058	True
chr22	37020396	37020814	5	0.8208	0.9803	-0.1594	36.6254	0.0002975	0.0006365	True
chr22	37026339	37026980	5	0.4304	0.7932	-0.3628	27.8304	0.0002918	0.0006279	True
chr22	37036343	37037131	17	0.4753	0.8455	-0.3703	15.0591	1.005e-07	1.261e-06	True
chr22	37052492	37052860	9	0.7019	0.9343	-0.2324	24.0562	6.767e-05	0.00021	True
chr22	37059059	37059303	7	0.6001	0.9318	-0.3316	35.4419	1.321e-05	6.171e-05	True
chr22	37064263	37064527	9	0.6816	0.9364	-0.2548	30.3411	9.326e-06	4.73e-05	True
chr22	37081629	37081752	5	0.7422	0.888	-0.1458	20.6596	0.008537	0.009406	True
chr22	37091118	37092012	12	0.4455	0.9536	-0.5081	36.1913	6.429e-10	1.613e-08	True
chr22	37089906	37090943	11	0.3604	0.8974	-0.5369	36.2577	7.491e-09	1.421e-07	True
chr22	37096612	37097027	8	0.4483	0.8794	-0.4311	17.2313	0.000122	0.0003233	True
chr22	37107671	37108138	7	0.4631	0.9261	-0.463	25.4138	4.3e-05	0.0001484	True
chr22	37110220	37110855	5	0.5595	0.7865	-0.227	23.0948	0.002495	0.003298	True
chr22	37113069	37113689	6	0.598	0.9473	-0.3494	23.0879	0.0001235	0.0003267	True
chr22	37116673	37117758	14	0.406	0.9042	-0.4982	21.8122	2.359e-08	3.767e-07	True
chr22	37136971	37137764	8	0.5894	0.9206	-0.3313	25.8573	1.865e-05	7.952e-05	True
chr22	37138759	37139548	8	0.7169	0.936	-0.219	16.5528	0.0005819	0.001055	True
chr22	37142682	37142962	6	0.5829	0.8725	-0.2896	24.069	0.002271	0.003055	True
chr22	37144155	37144343	5	0.768	0.985	-0.217	29.1703	6.08e-05	0.000194	True
chr22	37146205	37146322	6	0.7506	0.9592	-0.2086	20.4245	0.0006814	0.001182	True
chr22	37150557	37151120	12	0.5376	0.9044	-0.3669	22.2549	4.538e-07	4.314e-06	True
chr22	37152074	37152320	6	0.5625	0.1727	0.3898	50.7935	2.264e-06	1.593e-05	True
chr22	37153035	37153174	7	0.2094	0.5551	-0.3457	36.0466	4.928e-06	2.865e-05	True
chr22	37153195	37153352	6	0.4082	0.595	-0.1868	22.7734	0.001699	0.00243	True
chr22	37159119	37159300	6	0.8655	0.6055	0.2599	34.2384	3.647e-05	0.0001318	True
chr22	37162170	37162416	6	0.8785	0.6762	0.2023	15.6355	0.004527	0.005385	True
chr22	37167014	37167388	5	0.8771	0.9769	-0.0998	21.3184	0.003579	0.004438	True
chr22	37178819	37179195	12	0.8111	0.9353	-0.1242	21.0081	0.0001352	0.0003509	True
chr22	17566465	17566547	5	0.1493	0.0285	0.1209	18.7042	0.006254	0.007133	True
chr22	37190413	37190876	5	0.8592	0.981	-0.1218	24.4753	0.00153	0.002241	True
chr22	37197090	37197536	5	0.8187	0.977	-0.1583	74.2653	0.0002107	0.0004884	True
chr22	37212644	37212841	15	0.1362	0.0335	0.1027	15.2485	4.546e-05	0.0001559	True
chr22	17566563	17566671	18	0.1807	0.0512	0.1296	76.0321	1.552e-10	4.643e-09	True
chr22	37221707	37222211	7	0.8866	0.6595	0.2272	26.9724	0.0002631	0.0005796	True
chr22	37224094	37224589	6	0.7641	0.5514	0.2127	27.1861	0.0005593	0.001025	True
chr22	37227967	37228338	7	0.7343	0.9279	-0.1936	23.9649	0.0007231	0.001242	True
chr22	37228963	37229782	7	0.7701	0.9703	-0.2003	25.5465	8.027e-05	0.0002358	True
chr22	37229911	37230531	5	0.8044	0.9635	-0.1591	20.4323	0.002884	0.003716	True
chr22	37232175	37232765	5	0.6545	0.9317	-0.2772	23.2672	0.002805	0.00363	True
chr22	37239365	37240092	10	0.7672	0.9489	-0.1817	19.3881	8.081e-05	0.0002369	True
chr22	37258101	37258341	8	0.9125	0.7998	0.1127	21.8745	0.001602	0.002325	True
chr22	37260966	37261021	5	0.7517	0.4634	0.2883	18.5087	0.003264	0.004107	True
chr22	37279436	37279721	7	0.7296	0.9886	-0.2589	67.7849	7.33e-08	9.741e-07	True
chr22	37297812	37298679	13	0.6301	0.9085	-0.2784	20.4216	3.319e-06	2.122e-05	True
chr22	37303320	37304214	7	0.7232	0.9373	-0.2141	21.3523	0.0007035	0.001214	True
chr22	37319377	37319436	5	0.8434	0.9748	-0.1314	49.7135	0.0008477	0.001403	True
chr22	37325612	37325762	5	0.7961	0.9332	-0.1371	109.8155	2.989e-05	0.0001122	True
chr22	37327330	37327898	5	0.7067	0.9392	-0.2325	70.0779	0.0007538	0.001281	True
chr22	37328627	37329152	14	0.7986	0.9221	-0.1235	17.1203	0.0003612	0.0007367	True
chr22	37329346	37329685	6	0.8887	0.9809	-0.0922	27.3845	0.001088	0.001712	True
chr22	37335148	37335283	5	0.8693	0.9763	-0.107	33.6854	0.001217	0.001867	True
chr22	37337417	37338190	5	0.6928	0.9445	-0.2518	22.0981	0.002096	0.002876	True
chr22	37343251	37343364	5	0.7644	0.9209	-0.1565	15.7388	0.01884	0.01939	True
chr22	37347310	37347479	5	0.7835	0.9724	-0.189	21.3139	0.0008486	0.001404	True
chr22	37348893	37348962	5	0.8623	0.955	-0.0927	46.7889	0.004951	0.005811	True
chr22	37348978	37349233	7	0.7995	0.9563	-0.1568	20.2599	0.001075	0.001699	True
chr22	37349332	37350007	10	0.7005	0.8776	-0.1771	15.8278	0.0004799	0.0009093	True
chr22	37352562	37353673	11	0.7818	0.974	-0.1922	24.1683	5.757e-07	5.134e-06	True
chr22	19117315	19117553	5	0.8423	0.415	0.4273	55.9822	1.369e-05	6.32e-05	True
chr22	37384336	37384491	7	0.3938	0.841	-0.4472	24.1949	1.562e-05	6.971e-05	True
chr22	37384720	37385305	8	0.697	0.9632	-0.2661	28.6172	1.176e-05	5.657e-05	True
chr22	37398766	37398981	6	0.8477	0.6581	0.1897	16.5486	0.003454	0.004309	True
chr22	37414617	37414747	11	0.5049	0.3204	0.1845	15.0617	0.0004283	0.0008397	True
chr22	19119521	19119588	5	0.9081	0.622	0.2861	17.2857	0.00121	0.001858	True
chr22	37420144	37420236	6	0.9816	0.8777	0.1038	73.7315	0.0001162	0.0003135	True
chr22	37420420	37420442	5	0.959	0.8525	0.1065	92.5838	7.349e-05	0.0002227	True
chr22	37431763	37432332	6	0.3222	0.871	-0.5487	15.9529	0.0002588	0.0005723	True
chr22	37433665	37433742	5	0.9303	0.8355	0.0948	18.2138	0.0256	0.02593	True
chr22	37439877	37439995	5	0.1158	0.3449	-0.2291	36.9423	0.0006014	0.001078	True
chr22	37447845	37448188	35	0.1303	0.0119	0.1184	51.1526	4.29e-23	5.777e-21	True
chr22	37451246	37452257	11	0.8766	0.9888	-0.1122	59.0016	1.297e-08	2.267e-07	True
chr22	37454284	37454596	5	0.9524	0.8493	0.1031	46.489	0.002267	0.003051	True
chr22	37464839	37465672	50	0.604	0.1575	0.4466	26.283	9.777e-27	1.881e-24	True
chr22	37468874	37469368	8	0.7517	0.9625	-0.2108	27.3038	1.346e-05	6.243e-05	True
chr22	37471259	37471338	7	0.2855	0.5626	-0.2772	24.5384	0.0001171	0.0003147	True
chr22	37475927	37475993	5	0.8043	0.9126	-0.1082	68.9998	0.0006352	0.00112	True
chr22	37477748	37478262	8	0.8356	0.9504	-0.1148	21.2693	0.001078	0.0017	True
chr22	37485054	37485415	9	0.5813	0.9104	-0.3291	24.6627	3.226e-05	0.0001195	True
chr22	37493589	37493769	8	0.7499	0.9189	-0.1689	35.4912	0.0005437	0.001005	True
chr22	37500632	37500738	6	0.8077	0.9706	-0.1629	35.0692	0.000408	0.0008088	True
chr22	37501670	37501927	6	0.7445	0.97	-0.2255	45.0511	5.892e-05	0.0001892	True
chr22	37502289	37502452	5	0.7259	0.9414	-0.2155	29.5848	0.001219	0.001867	True
chr22	37505821	37505925	5	0.8334	0.6572	0.1762	18.7736	0.007805	0.008689	True
chr22	37516833	37517691	9	0.8653	0.9769	-0.1116	41.8006	2.567e-05	0.0001005	True
chr22	37518359	37518573	7	0.5233	0.1914	0.3318	15.3092	0.0004824	0.0009124	True
chr22	37521070	37521404	5	0.8257	0.9545	-0.1287	41.8458	0.003774	0.00463	True
chr22	37524546	37524730	5	0.7831	0.9281	-0.145	16.1804	0.009704	0.01058	True
chr22	37528101	37528469	8	0.7996	0.9562	-0.1566	16.5283	0.0008226	0.001371	True
chr22	37531429	37532220	19	0.838	0.9539	-0.116	17.9061	2.195e-06	1.55e-05	True
chr22	37535996	37536221	7	0.7971	0.5455	0.2516	26.3734	0.0001144	0.0003111	True
chr22	37539394	37540297	17	0.7585	0.3631	0.3954	31.0838	1.235e-11	4.799e-10	True
chr22	37545141	37545423	5	0.831	0.6828	0.1482	17.2089	0.0114	0.01223	True
chr22	37554592	37554740	6	0.6653	0.8742	-0.2089	21.122	0.0007556	0.001281	True
chr22	37559834	37560035	6	0.7851	0.8824	-0.0973	18.024	0.01491	0.01558	True
chr22	37569601	37570142	7	0.8658	0.741	0.1248	15.4068	0.01642	0.01703	True
chr22	37571089	37571360	6	0.9042	0.9939	-0.0897	76.7941	9.452e-06	4.767e-05	True
chr22	37578307	37578388	7	0.9546	0.8615	0.0931	15.5243	0.01137	0.01221	True
chr22	37578852	37579139	5	0.8726	0.9564	-0.0838	20.0245	0.04001	0.04011	True
chr22	37581576	37581900	5	0.9701	0.852	0.1181	45.4042	0.001296	0.001962	True
chr22	37590174	37590626	6	0.908	0.3985	0.5095	17.8364	0.0001867	0.0004459	True
chr22	37594498	37594638	7	0.0217	0.1566	-0.1349	40.2983	8.387e-05	0.0002454	True
chr22	37601604	37602077	7	0.8099	0.9675	-0.1575	21.3928	0.0004468	0.0008637	True
chr22	37602984	37603044	5	0.7585	0.9262	-0.1677	15.4997	0.0171	0.01771	True
chr22	37608233	37608651	13	0.4514	0.1238	0.3276	48.4317	1.742e-10	5.027e-09	True
chr22	37608741	37608883	9	0.7088	0.3168	0.392	15.3006	6.325e-05	0.0001995	True
chr22	37610015	37610177	5	0.8647	0.9729	-0.1082	30.0679	0.004342	0.005203	True
chr22	37617527	37618005	6	0.8312	0.9784	-0.1472	56.1912	0.0001124	0.0003066	True
chr22	37655746	37655793	5	0.1091	0.007	0.1021	186.6412	6.146e-06	3.383e-05	True
chr22	37659634	37660270	11	0.7411	0.9408	-0.1998	16.8037	5.755e-05	0.0001868	True
chr22	37658521	37659244	13	0.6144	0.8667	-0.2523	16.3325	2.26e-05	9.114e-05	True
chr22	37663211	37663247	5	0.1296	0.0149	0.1146	92.1979	0.0002581	0.0005712	True
chr22	37667510	37667734	5	0.8672	0.5811	0.2861	25.8698	0.0008621	0.001421	True
chr22	19137338	19137433	14	0.1542	0.0142	0.14	57.0051	1.25e-10	3.827e-09	True
chr22	19137444	19137513	12	0.28	0.0273	0.2527	48.6619	6.73e-09	1.314e-07	True
chr22	19137520	19137565	7	0.2043	0.0274	0.1769	39.133	7.821e-05	0.000232	True
chr22	19137579	19137619	5	0.1757	0.022	0.1537	37.9847	0.0006593	0.001152	True
chr22	19137661	19138001	52	0.2242	0.0258	0.1983	33.3226	3.386e-30	7.6e-28	True
chr22	19138008	19138244	28	0.2355	0.0342	0.2013	29.6983	5.948e-15	3.586e-13	True
chr22	37691363	37691561	5	0.8739	0.597	0.2768	21.6913	0.00135	0.002019	True
chr22	19138267	19138396	14	0.3902	0.0421	0.3481	43.8698	6.781e-11	2.209e-09	True
chr22	37695372	37695839	5	0.8196	0.9841	-0.1645	83.2094	1.229e-05	5.854e-05	True
chr22	37703797	37704061	6	0.1692	0.005	0.1643	1058.1161	3.399e-10	9.035e-09	True
chr22	37704474	37704622	5	0.8222	0.9867	-0.1646	62.9649	7.924e-05	0.0002335	True
chr22	37706021	37706464	10	0.7602	0.5121	0.2482	25.1427	6.904e-06	3.739e-05	True
chr22	37707150	37707384	7	0.8849	0.7771	0.1078	29.7576	0.003894	0.004739	True
chr22	37715084	37715259	5	0.886	0.7629	0.1231	40.2574	0.000805	0.00135	True
chr22	37730633	37730725	16	0.2165	0.0223	0.1942	40.3543	1.742e-10	5.027e-09	True
chr22	19144184	19144769	5	0.5151	0.9684	-0.4533	15.8851	0.0001364	0.0003529	True
chr22	37730837	37730938	8	0.1546	0.0334	0.1212	21.9791	0.0006553	0.001149	True
chr22	37738352	37738682	7	0.8328	0.5238	0.3091	15.0746	0.0007447	0.001271	True
chr22	37742209	37742384	6	0.4557	0.1619	0.2938	28.0002	0.0001491	0.0003755	True
chr22	37754583	37754954	5	0.8985	0.7174	0.1811	42.7873	0.000601	0.001078	True
chr22	19150040	19150238	6	0.8942	0.6444	0.2498	23.5109	0.002372	0.003165	True
chr22	37763569	37763769	6	0.9249	0.8247	0.1002	20.5718	0.0164	0.01701	True
chr22	37771345	37771393	5	0.9444	0.7855	0.1589	16.0566	0.005387	0.006264	True
chr22	19155617	19155930	5	0.2565	0.6414	-0.3849	23.1399	0.0004514	0.0008691	True
chr22	19156858	19156948	5	0.1046	0.0069	0.0977	86.4634	2.271e-05	9.137e-05	True
chr22	37804115	37804341	6	0.8608	0.7292	0.1316	15.3913	0.01243	0.01325	True
chr22	37806572	37806766	7	0.858	0.7595	0.0985	21.6382	0.008112	0.008983	True
chr22	37815952	37816128	19	0.254	0.02	0.234	79.0799	4.269e-15	2.781e-13	True
chr22	37821765	37822398	28	0.6826	0.2294	0.4532	19.1757	3.584e-13	1.788e-11	True
chr22	37823345	37823397	10	0.0224	0.1854	-0.163	55.1108	5.58e-08	7.693e-07	True
chr22	37823520	37823571	8	0.0227	0.1022	-0.0795	22.6769	0.001538	0.002249	True
chr22	37838366	37838719	6	0.6549	0.8461	-0.1912	36.8101	0.0004876	0.0009202	True
chr22	37841653	37841819	5	0.5534	0.7615	-0.2081	16.4415	0.01106	0.0119	True
chr22	37844043	37844770	11	0.8564	0.5895	0.267	16.2897	3.22e-05	0.0001194	True
chr22	37844915	37845178	16	0.8405	0.6261	0.2144	18.159	1.201e-06	9.382e-06	True
chr22	37851004	37851120	6	0.302	0.0899	0.2121	30.0991	0.000597	0.001073	True
chr22	37861334	37861540	5	0.7982	0.9641	-0.1659	70.3384	0.0004154	0.0008202	True
chr22	37872566	37872942	11	0.7916	0.5878	0.2038	15.5687	0.0002919	0.0006279	True
chr22	37904445	37904575	8	0.8835	0.7217	0.1618	30.3319	0.0003222	0.0006752	True
chr22	37907319	37907712	5	0.957	0.8221	0.1348	25.0133	0.008844	0.009704	True
chr22	37908752	37908834	6	0.264	0.1155	0.1485	31.4177	0.002529	0.003335	True
chr22	37922682	37922869	5	0.7971	0.9513	-0.1542	23.0708	0.007793	0.00868	True
chr22	37932047	37932090	5	0.897	0.9815	-0.0845	41.0741	0.004823	0.00569	True
chr22	37938942	37939251	5	0.9404	0.7827	0.1577	16.6558	0.006591	0.007462	True
chr22	37944410	37944485	5	0.8458	0.9913	-0.1455	45.7697	4.146e-05	0.0001434	True
chr22	37956642	37956659	5	0.0185	0.0929	-0.0744	28.117	0.009819	0.01069	True
chr22	37959324	37959511	8	0.2045	0.1001	0.1043	28.0798	0.002251	0.003032	True
chr22	37967755	37967872	5	0.8682	0.7106	0.1576	17.6539	0.01311	0.01387	True
chr22	37979102	37979264	5	0.817	0.4537	0.3633	44.8066	1.935e-05	8.158e-05	True
chr22	37993002	37993183	5	0.9157	0.7411	0.1746	30.2832	0.001639	0.002365	True
chr22	38018178	38018342	7	0.8524	0.6238	0.2286	15.5777	0.0009632	0.001553	True
chr22	38018672	38018864	5	0.9333	0.7637	0.1696	37.5957	0.0005334	0.0009908	True
chr22	38029478	38030743	37	0.567	0.0742	0.4927	29.531	4.778e-24	7.424e-22	True
chr22	38064585	38064848	5	0.5501	0.9012	-0.3511	96.2108	4.518e-06	2.696e-05	True
chr22	38089192	38089379	6	0.8949	0.9849	-0.09	24.4984	0.0005855	0.00106	True
chr22	38104697	38104800	7	0.8613	0.6943	0.167	27.8072	0.0002658	0.0005829	True
chr22	38126885	38127376	6	0.8143	0.3543	0.46	38.7603	6.689e-06	3.632e-05	True
chr22	38129311	38129461	7	0.9276	0.8164	0.1111	20.6504	0.005504	0.006373	True
chr22	38132664	38132957	5	0.8598	0.9906	-0.1308	85.9236	2.814e-05	0.0001076	True
chr22	38135001	38135192	6	0.7005	0.4048	0.2957	15.0336	0.001951	0.002716	True
chr22	38142322	38142337	6	0.0099	0.4015	-0.3915	61.4843	9.312e-08	1.187e-06	True
chr22	38145318	38145719	11	0.802	0.3232	0.4788	17.881	2.122e-05	8.738e-05	True
chr22	38153951	38154047	5	0.9166	0.7709	0.1457	16.9517	0.006317	0.007195	True
chr22	38181000	38181152	6	0.1647	0.3377	-0.173	33.7406	0.0003647	0.0007416	True
chr22	16867981	16868031	8	0.5263	0.3875	0.1389	36.315	0.000173	0.0004203	True
chr22	38191198	38191323	6	0.9567	0.4873	0.4693	26.7066	1.931e-05	8.152e-05	True
chr22	38214116	38214295	6	0.169	0.0198	0.1491	45.2167	0.0001483	0.0003746	True
chr22	38214399	38214763	31	0.1849	0.0203	0.1646	47.7736	8.498e-20	9.279e-18	True
chr22	38214769	38215130	38	0.2128	0.0242	0.1886	56.1804	1.28e-23	1.783e-21	True
chr22	19184553	19184754	6	0.7489	0.5182	0.2308	17.0895	0.002102	0.00288	True
chr22	38248928	38249118	5	0.9094	0.9745	-0.0651	22.8531	0.03601	0.03621	True
chr22	38277386	38277565	5	0.8967	0.9804	-0.0837	21.413	0.008004	0.008879	True
chr22	38280604	38281016	6	0.7265	0.2379	0.4886	18.1677	0.001815	0.002565	True
chr22	38294118	38295236	12	0.8227	0.4663	0.3564	16.6673	2.242e-05	9.081e-05	True
chr22	38302113	38302134	6	0.0156	0.1298	-0.1142	163.0366	1.648e-06	1.218e-05	True
chr22	38313848	38314641	8	0.8789	0.701	0.178	24.7074	0.0002511	0.0005583	True
chr22	38315499	38315597	6	0.8537	0.9871	-0.1333	36.323	5.422e-05	0.0001787	True
chr22	38326112	38326686	12	0.8973	0.7827	0.1145	17.4699	0.001982	0.002747	True
chr22	19195296	19196100	9	0.9007	0.753	0.1477	18.6672	0.001321	0.001985	True
chr22	38376208	38377086	10	0.9215	0.8029	0.1186	18.0676	0.001838	0.002589	True
chr22	38380983	38381567	10	0.9244	0.8099	0.1145	16.6088	0.003484	0.004342	True
chr22	38412465	38412592	5	0.2214	0.0216	0.1998	58.364	0.0001673	0.0004103	True
chr22	38412751	38412978	11	0.1872	0.0725	0.1147	53.4602	8.838e-06	4.525e-05	True
chr22	38414006	38415220	17	0.9307	0.8242	0.1064	22.5086	1.232e-05	5.855e-05	True
chr22	38415296	38415506	6	0.9131	0.7926	0.1205	17.4014	0.01377	0.01451	True
chr22	38431544	38431726	6	0.9109	0.7465	0.1644	24.005	0.00241	0.003207	True
chr22	38442874	38443317	6	0.8814	0.9873	-0.1059	35.1603	9.107e-05	0.0002606	True
chr22	38463108	38463185	5	0.9391	0.7649	0.1742	47.1652	0.002779	0.003608	True
chr22	19210689	19210979	7	0.7938	0.9443	-0.1504	24.3659	0.001939	0.002704	True
chr22	19211460	19211752	5	0.8819	0.9883	-0.1064	89.1119	0.0001343	0.0003489	True
chr22	38478240	38479031	51	0.664	0.2836	0.3804	17.3542	8.111e-18	7.802e-16	True
chr22	38487910	38488307	9	0.7121	0.9251	-0.2129	22.2477	0.0002387	0.0005375	True
chr22	38525229	38525402	5	0.9004	0.6054	0.295	24.7922	0.0006572	0.001151	True
chr22	38540832	38541217	5	0.8983	0.9927	-0.0944	74.16	5.084e-05	0.0001704	True
chr22	38561507	38561676	5	0.7969	0.9858	-0.1888	103.1221	2.444e-05	9.661e-05	True
chr22	38572293	38572456	8	0.2731	0.0612	0.2119	44.9554	2.057e-05	8.525e-05	True
chr22	19239258	19240174	6	0.8883	0.9841	-0.0958	32.8069	0.0007524	0.001279	True
chr22	38618917	38618960	5	0.4267	0.1936	0.2331	17.7059	0.003335	0.004182	True
chr22	38623796	38623879	6	0.9374	0.8347	0.1027	27.787	0.00267	0.003492	True
chr22	38624051	38624218	7	0.9424	0.8533	0.0891	17.7426	0.01337	0.01412	True
chr22	38634509	38634659	7	0.8333	0.5123	0.321	22.1909	9.433e-05	0.0002676	True
chr22	38642037	38642070	5	0.9315	0.8344	0.0971	19.6272	0.01432	0.01505	True
chr22	38643800	38643920	9	0.9287	0.7792	0.1495	18.1731	0.0003609	0.0007364	True
chr22	38653354	38653568	8	0.18	0.0387	0.1414	33.365	0.0001845	0.0004422	True
chr22	19254466	19255138	5	0.8916	0.9847	-0.0931	38.6098	0.001903	0.002667	True
chr22	38680221	38680895	6	0.8104	0.9574	-0.147	18.3946	0.003374	0.004226	True
chr22	19259809	19259988	5	0.5713	0.9118	-0.3405	75.9007	9.622e-06	4.845e-05	True
chr22	38711731	38711807	5	0.0143	0.1295	-0.1151	404.7515	3.64e-06	2.29e-05	True
chr22	38721815	38721997	5	0.9245	0.7433	0.1812	26.7876	0.001463	0.002158	True
chr22	38723759	38724453	25	0.8855	0.6055	0.28	20.7469	5.013e-12	2.132e-10	True
chr22	38731495	38731694	9	0.8023	0.9478	-0.1455	20.9337	0.0004579	0.0008775	True
chr22	38743521	38743810	5	0.5959	0.3102	0.2856	15.2272	0.003664	0.004517	True
chr22	38744315	38744636	7	0.746	0.3669	0.3791	19.4367	7.862e-05	0.0002324	True
chr22	38750011	38750247	5	0.9638	0.7869	0.1769	51.3834	0.0004467	0.0008637	True
chr22	38793210	38793359	16	0.4232	0.1058	0.3174	19.9756	1.818e-08	3.01e-07	True
chr22	38804474	38804582	6	0.8825	0.9807	-0.0983	16.8977	0.001296	0.001962	True
chr22	38809256	38809358	6	0.1333	0.2302	-0.0969	16.5867	0.03926	0.03938	True
chr22	38811904	38812135	6	0.9122	0.8047	0.1074	21.1263	0.009295	0.01016	True
chr22	17587385	17587700	6	0.8993	0.7427	0.1566	16.0566	0.007636	0.008522	True
chr22	17587749	17587912	8	0.8261	0.6623	0.1639	18.2549	0.001361	0.002031	True
chr22	38850769	38850909	26	0.134	0.0117	0.1223	98.2887	1.385e-18	1.399e-16	True
chr22	38851005	38851031	6	0.0995	0.0041	0.0954	123.6155	4.322e-07	4.207e-06	True
chr22	38863629	38863660	5	0.2598	0.0779	0.1819	38.4036	0.0009869	0.001584	True
chr22	38902767	38903025	18	0.3019	0.0586	0.2433	15.7617	3.841e-08	5.727e-07	True
chr22	38919926	38920832	11	0.892	0.9831	-0.0911	19.2911	1.355e-05	6.271e-05	True
chr22	38922375	38922888	5	0.8978	0.9943	-0.0965	104.7293	2.608e-05	0.0001018	True
chr22	38943823	38944024	5	0.8747	0.6427	0.2321	24.7539	0.00101	0.001615	True
chr22	38957038	38957308	5	0.8824	0.9893	-0.1069	88.6191	8.527e-05	0.0002484	True
chr22	38974231	38974274	5	0.9074	0.6623	0.2451	33.0635	0.0004045	0.0008039	True
chr22	38978073	38979153	7	0.6863	0.8605	-0.1742	15.0443	0.01076	0.01159	True
chr22	39022354	39022621	6	0.8754	0.9882	-0.1128	151.5003	1.011e-05	5.025e-05	True
chr22	39071477	39072024	7	0.894	0.9793	-0.0853	17.5244	0.00214	0.002916	True
chr22	39094788	39094906	5	0.7609	0.956	-0.1951	21.7554	0.001783	0.00253	True
chr22	39095412	39095875	10	0.2937	0.0627	0.231	17.0069	5.438e-05	0.0001791	True
chr22	39102529	39102562	5	0.0375	0.1449	-0.1074	51.7109	0.0006043	0.001081	True
chr22	39112447	39112695	9	0.9417	0.8369	0.1048	25.6305	0.0006593	0.001152	True
chr22	39146978	39147191	9	0.7235	0.9061	-0.1826	19.2356	0.001122	0.001754	True
chr22	39147224	39147346	6	0.4606	0.6935	-0.2329	16.4146	0.002565	0.003369	True
chr22	39147724	39147871	7	0.2267	0.3399	-0.1131	15.0885	0.0195	0.02003	True
chr22	39148168	39148368	8	0.442	0.7066	-0.2646	23.0874	0.0001282	0.0003369	True
chr22	39148879	39149013	6	0.8018	0.9233	-0.1215	27.2802	0.001541	0.002252	True
chr22	39157324	39157520	11	0.3952	0.7656	-0.3704	20.4245	2.975e-06	1.948e-05	True
chr22	39160652	39161093	8	0.7966	0.9676	-0.171	17.0217	0.0001411	0.0003623	True
chr22	39170499	39170982	10	0.7855	0.4038	0.3817	28.0376	5.735e-07	5.134e-06	True
