chromosome	start	end	count	lethal_mean	normal_mean	delta	F	pvalue	p_adj	DMR
chr21	46002570	46002809	6	0.7016	0.9263	0.2248	20.937	0.001469	0.001968	True
chr21	46003344	46003790	6	0.2639	0.104	-0.1599	17.7108	0.004281	0.004917	True
chr21	46012422	46012654	9	0.3602	0.0527	-0.3075	29.0013	5.406e-06	2.813e-05	True
chr21	46022475	46022624	8	0.837	0.6855	-0.1515	22.5653	0.0006966	0.001074	True
chr21	46022645	46022856	5	0.7184	0.9741	0.2557	45.8786	0.0001093	0.0002668	True
chr21	46049203	46049543	6	0.7214	0.9196	0.1982	17.0347	0.003369	0.003968	True
chr21	46054983	46055597	6	0.7815	0.9589	0.1775	17.9214	0.001871	0.002406	True
chr21	46057640	46057694	5	0.5614	0.7505	0.1891	17.2291	0.01227	0.01279	True
chr21	46060562	46061580	11	0.6777	0.9518	0.2741	21.8802	3.079e-07	2.96e-06	True
chr21	46063422	46063774	6	0.2605	0.6231	0.3626	15.9761	0.0007589	0.001153	True
chr21	46066605	46066942	6	0.4924	0.89	0.3976	18.1622	0.0004936	0.0008255	True
chr21	46072179	46072341	7	0.9555	0.8497	-0.1058	15.8494	0.005456	0.006091	True
chr21	46100620	46101132	6	0.7985	0.9816	0.1831	45.0978	2.521e-05	8.96e-05	True
chr21	46102806	46102984	6	0.7764	0.9049	0.1286	17.3907	0.007506	0.008118	True
chr21	46122170	46122209	5	0.8839	0.5813	-0.3026	17.3063	0.001798	0.00233	True
chr21	46125978	46126377	30	0.6439	0.1112	-0.5328	22.553	1.591e-16	1.179e-14	True
chr21	46126429	46127165	47	0.5045	0.133	-0.3715	17.733	3.855e-20	4.04e-18	True
chr21	46127328	46127373	5	0.2129	0.0573	-0.1557	17.9313	0.008415	0.009001	True
chr21	46127558	46127910	10	0.2777	0.0883	-0.1894	17.1767	0.0006082	0.000976	True
chr21	46127917	46128051	9	0.3195	0.0874	-0.2321	27.5134	0.0001158	0.0002781	True
chr21	46129319	46129471	7	0.2595	0.0317	-0.2278	45.4226	1.685e-05	6.661e-05	True
chr21	46129496	46129736	25	0.1686	0.0244	-0.1442	53.5851	2.844e-14	1.801e-12	True
chr21	46130447	46131668	53	0.4314	0.0622	-0.3692	16.7206	1.901e-25	3.04e-23	True
chr21	46142489	46143874	63	0.6665	0.1748	-0.4917	16.1447	1.109e-26	1.983e-24	True
chr21	46149217	46149313	5	0.8862	0.7065	-0.1797	22.3717	0.004004	0.004625	True
chr21	46170038	46170079	5	0.9391	0.8385	-0.1007	34.8173	0.004277	0.004914	True
chr21	46176315	46176455	6	0.7548	0.953	0.1982	19.3483	0.001482	0.00198	True
chr21	46179823	46179931	6	0.8903	0.9809	0.0906	29.5803	0.002365	0.002938	True
chr21	46187645	46187983	12	0.5661	0.8465	0.2804	36.5251	1.984e-07	2.065e-06	True
chr21	46199039	46199253	6	0.8982	0.9891	0.091	67.3363	0.0001375	0.0003166	True
chr21	46200108	46200325	6	0.675	0.4065	-0.2685	26.5132	0.0002857	0.0005527	True
chr21	46228997	46229271	5	0.8379	0.9625	0.1246	23.0024	0.006531	0.00717	True
chr21	46233927	46233974	5	0.9131	0.5503	-0.3628	39.3847	1.523e-05	6.146e-05	True
chr21	46237172	46237225	5	0.6104	0.4606	-0.1498	25.9485	0.00553	0.006169	True
chr21	46247090	46247469	6	0.7791	0.9699	0.1907	50.8136	0.0001714	0.0003751	True
chr21	46258829	46259188	7	0.9342	0.7681	-0.1661	19.9138	0.001256	0.001734	True
chr21	46260399	46260646	6	0.7645	0.9232	0.1587	17.7693	0.007087	0.007711	True
chr21	46263700	46263987	8	0.8485	0.6483	-0.2002	16.5717	0.0008119	0.001213	True
chr21	46265438	46265619	7	0.3393	0.0694	-0.2699	29.2115	0.0001645	0.0003642	True
chr21	46274379	46274663	11	0.8648	0.7252	-0.1396	18.6695	0.001043	0.00149	True
chr21	46279139	46279311	5	0.7884	0.9583	0.1699	31.2395	0.002735	0.00333	True
chr21	46281124	46281318	5	0.9604	0.8717	-0.0886	17.1799	0.03033	0.03051	True
chr21	46283182	46283257	5	0.9222	0.827	-0.0952	18.2568	0.03142	0.03155	True
chr21	46293315	46293350	6	0.0325	0.1367	0.1042	48.7056	0.0004587	0.0007813	True
chr21	46294106	46294131	5	0.2221	0.0457	-0.1764	17.0601	0.005182	0.005822	True
chr21	46309044	46309087	6	0.8665	0.5886	-0.2779	46.3394	3.175e-05	0.0001062	True
chr21	46320088	46320303	9	0.9424	0.8375	-0.1049	20.1816	0.001885	0.002421	True
chr21	46320651	46320762	6	0.9493	0.8136	-0.1357	29.8124	0.002908	0.003512	True
chr21	46322801	46322839	5	0.9134	0.8043	-0.1092	26.1696	0.01318	0.01369	True
chr21	46328015	46328136	11	0.7968	0.4594	-0.3374	39.2516	1.512e-08	2.344e-07	True
chr21	46345719	46345820	5	0.818	0.9392	0.1212	19.5937	0.04419	0.04421	True
chr21	46350465	46350548	5	0.6392	0.7605	0.1213	27.1456	0.007793	0.008392	True
chr21	46358702	46359211	12	0.337	0.6028	0.2658	21.7809	2.556e-06	1.618e-05	True
chr21	46363733	46363992	8	0.853	0.9715	0.1185	66.5364	3.3e-05	0.0001097	True
chr21	46366441	46366639	7	0.8532	0.9765	0.1233	43.0212	0.0001321	0.0003079	True
chr21	46368182	46368213	5	0.9898	0.8478	-0.142	84.8578	2.197e-05	8.097e-05	True
chr21	46369518	46369563	5	0.5212	0.7986	0.2774	19.7704	0.001757	0.002287	True
chr21	46390769	46390952	5	0.9398	0.8094	-0.1305	38.681	0.001215	0.001685	True
chr21	46391187	46391227	5	0.8933	0.7723	-0.121	16.6533	0.03777	0.03787	True
chr21	46398101	46398262	11	0.952	0.8361	-0.1159	16.7144	0.0004857	0.0008169	True
chr21	46407162	46407296	7	0.928	0.7949	-0.1331	20.7985	0.00352	0.004125	True
chr21	46408697	46408891	8	0.6023	0.7902	0.188	15.0383	0.001781	0.002314	True
chr21	46420844	46420873	5	0.9103	0.8038	-0.1064	27.4615	0.01162	0.01216	True
chr21	46421925	46422340	6	0.9142	0.8131	-0.1011	17.1713	0.01773	0.01811	True
chr21	46431934	46432102	10	0.8863	0.7286	-0.1577	17.2745	0.0006041	0.0009704	True
chr21	46432231	46432809	17	0.7276	0.27	-0.4576	43.0604	3.427e-13	1.803e-11	True
chr21	46437037	46437279	8	0.8779	0.7218	-0.1561	22.352	0.0007082	0.00109	True
chr21	46438469	46438502	7	0.0788	0.1762	0.0974	65.5936	5.988e-05	0.0001725	True
chr21	46438956	46439160	30	0.3465	0.0858	-0.2607	19.8225	8.404e-11	2.409e-09	True
chr21	46440215	46440385	5	0.8875	0.7798	-0.1077	17.4742	0.03163	0.03176	True
chr21	46443082	46443885	9	0.8649	0.9736	0.1087	15.305	0.0003274	0.0006119	True
chr21	46450759	46450841	5	0.9021	0.8131	-0.089	18.2074	0.04191	0.04198	True
chr21	46453089	46453148	7	0.519	0.7231	0.2041	15.7515	0.002678	0.00327	True
chr21	46453369	46453755	17	0.7427	0.3539	-0.3888	16.2716	1.246e-06	9.056e-06	True
chr21	46454122	46454607	14	0.6887	0.308	-0.3807	21.2961	3.574e-08	4.983e-07	True
chr21	46461273	46461736	18	0.7482	0.4629	-0.2854	15.4618	2.219e-07	2.263e-06	True
chr21	46467349	46467838	7	0.7486	0.9539	0.2053	18.4441	0.0003268	0.0006115	True
chr21	46475796	46476305	19	0.7961	0.471	-0.3252	17.5347	6.885e-09	1.175e-07	True
chr21	46479977	46480128	5	0.8247	0.9695	0.1447	24.2587	0.003391	0.003993	True
chr21	46490708	46491092	6	0.9599	0.8146	-0.1452	18.4489	0.002799	0.003398	True
chr21	46492489	46492555	6	0.9334	0.7656	-0.1678	19.2852	0.003208	0.003809	True
chr21	46493431	46493510	5	0.1535	0.3461	0.1926	15.445	0.02165	0.02198	True
chr21	46495777	46495923	6	0.4407	0.0827	-0.3581	20.0122	0.0006248	0.0009946	True
chr21	46508685	46508841	5	0.9639	0.8231	-0.1408	33.3753	0.003128	0.003725	True
chr21	46517242	46517459	5	0.9472	0.8302	-0.1169	37.9278	0.001791	0.002323	True
chr21	46517972	46518388	11	0.9343	0.8183	-0.1159	30.931	3.693e-05	0.0001197	True
chr21	46522872	46523258	7	0.9067	0.7454	-0.1613	15.1599	0.004732	0.005366	True
chr21	46529781	46529905	6	0.8545	0.7353	-0.1192	51.9601	0.0003724	0.0006738	True
chr21	46531331	46531459	5	0.9573	0.749	-0.2083	39.2455	0.0004542	0.0007759	True
chr21	46541515	46541927	7	0.5438	0.8452	0.3014	16.1488	0.001956	0.002502	True
chr21	46550399	46550644	9	0.8011	0.4722	-0.3289	15.4922	0.0001179	0.0002818	True
chr21	46554263	46554335	5	0.9839	0.846	-0.1379	28.2541	0.0006593	0.001033	True
chr21	46562921	46563460	6	0.8804	0.9834	0.103	55.8547	0.0004574	0.0007804	True
chr21	46584089	46584350	8	0.8836	0.7775	-0.1061	19.9214	0.003223	0.003822	True
chr21	46588879	46589219	9	0.8418	0.6255	-0.2163	15.6174	0.0003364	0.0006242	True
chr21	46599053	46599545	7	0.9582	0.8503	-0.1079	32.0514	0.0002828	0.0005488	True
chr21	46620792	46620991	5	0.9176	0.8132	-0.1044	21.4834	0.01768	0.01807	True
chr21	46643069	46643280	6	0.8271	0.9631	0.136	27.2972	0.001477	0.001975	True
chr21	46645414	46645546	5	0.1621	0.4307	0.2686	26.9994	0.0006763	0.001051	True
chr21	46649745	46650161	5	0.9156	0.6434	-0.2722	20.2598	0.001016	0.001459	True
chr21	46667151	46667930	5	0.5632	0.9583	0.3951	15.6739	0.0003432	0.0006314	True
chr21	46670723	46671092	6	0.8493	0.9766	0.1273	28.4488	0.0009302	0.001356	True
chr21	46671454	46671665	5	0.8925	0.9765	0.084	19.4829	0.009614	0.01018	True
chr21	46672381	46672594	9	0.7973	0.9413	0.144	18.8495	0.0005887	0.0009492	True
chr21	46673756	46674033	13	0.7005	0.9388	0.2382	16.9171	3.486e-06	2.069e-05	True
chr21	46676736	46676863	6	0.7808	0.665	-0.1158	23.3756	0.006686	0.007319	True
chr21	46678639	46678729	6	0.7176	0.8823	0.1647	19.8908	0.004151	0.00478	True
chr21	46681939	46682050	6	0.8055	0.442	-0.3634	16.0418	0.0006148	0.0009829	True
chr21	46684618	46684758	6	0.9293	0.8312	-0.0982	15.6622	0.01609	0.01651	True
chr21	46686693	46686752	5	0.8972	0.7399	-0.1574	21.8298	0.008146	0.008732	True
chr21	46687576	46687709	5	0.8803	0.9817	0.1014	38.1469	0.002903	0.003508	True
chr21	46689979	46690050	5	0.8777	0.9637	0.086	25.1527	0.003915	0.004531	True
chr21	46696668	46696759	5	0.9318	0.685	-0.2468	22.4269	0.002051	0.002606	True
chr21	46699455	46699544	5	0.8479	0.608	-0.2399	20.1973	0.002403	0.002979	True
chr21	46708609	46708712	12	0.1643	0.325	0.1607	15.5636	0.0007268	0.001113	True
chr21	46714294	46714491	13	0.5943	0.3558	-0.2385	23.4356	3.129e-06	1.913e-05	True
chr21	46722119	46722162	5	0.739	0.5087	-0.2303	23.7845	0.001565	0.002077	True
chr21	46722792	46722872	6	0.7983	0.9163	0.118	23.7881	0.009719	0.01028	True
chr21	46723089	46723206	7	0.7668	0.8873	0.1205	31.3853	0.002153	0.002718	True
chr21	46725790	46726340	13	0.7559	0.9223	0.1665	15.5245	0.0001164	0.0002791	True
chr21	46731281	46731457	5	0.8036	0.9835	0.1799	70.1854	6.71e-05	0.0001873	True
chr21	46737475	46737778	6	0.7616	0.4787	-0.2828	23.0981	0.0005461	0.0008957	True
chr21	46737973	46738378	9	0.7975	0.9074	0.1099	15.0626	0.004812	0.005446	True
chr21	46739432	46739819	16	0.8238	0.723	-0.1008	27.1312	1.748e-05	6.829e-05	True
chr21	46739965	46740116	5	0.6813	0.4496	-0.2317	21.3894	0.002406	0.002983	True
chr21	46742994	46743115	6	0.3707	0.6861	0.3154	31.1024	8.306e-05	0.0002199	True
chr21	46745827	46745890	6	0.894	0.7944	-0.0996	46.4314	0.001122	0.001584	True
chr21	46748452	46748579	5	0.8504	0.9721	0.1218	43.8574	0.00192	0.00246	True
chr21	46748694	46748770	5	0.8288	0.9265	0.0977	19.6807	0.0112	0.01175	True
chr21	46749614	46749872	11	0.3962	0.5863	0.1902	15.8612	0.0003477	0.0006388	True
chr21	46749930	46750024	5	0.4212	0.6597	0.2385	42.6181	0.0001779	0.0003834	True
chr21	46753137	46753283	5	0.961	0.8258	-0.1353	28.9366	0.006614	0.007243	True
chr21	46755056	46755316	7	0.5432	0.9665	0.4232	37.0312	1.37e-06	9.796e-06	True
chr21	46757144	46757693	7	0.6746	0.8961	0.2215	17.8883	0.0005697	0.0009254	True
chr21	46764234	46764550	10	0.8497	0.9356	0.0859	23.5263	0.002257	0.002831	True
chr21	46775655	46776184	11	0.4601	0.8059	0.3459	16.1641	2.211e-05	8.116e-05	True
chr21	46777430	46777469	6	0.3676	0.1287	-0.2389	26.1337	0.005242	0.00588	True
chr21	46777581	46777645	5	0.1896	0.3543	0.1647	24.8631	0.004721	0.005361	True
chr21	46786563	46786707	6	0.8315	0.9461	0.1145	25.151	0.007618	0.008227	True
chr21	46795605	46796605	13	0.8255	0.9589	0.1334	16.1718	4.129e-05	0.0001302	True
chr21	46799321	46799671	6	0.8702	0.9659	0.0957	31.2024	0.001463	0.001961	True
chr21	46804717	46804747	5	0.8938	0.753	-0.1408	57.6216	0.0004903	0.0008219	True
chr21	46808708	46808814	6	0.8692	0.9929	0.1237	124.2888	1.48e-06	1.041e-05	True
chr21	46810601	46810769	6	0.8263	0.9399	0.1136	70.9849	8.524e-05	0.0002235	True
chr21	46821029	46821476	5	0.7438	0.9888	0.245	103.2687	3.983e-06	2.275e-05	True
chr21	46824874	46824919	7	0.1109	0.006	-0.1049	151.3292	1.705e-07	1.824e-06	True
chr21	46825421	46825458	6	0.0142	0.2177	0.2036	29.1418	2.117e-05	7.893e-05	True
chr21	46825835	46825900	11	0.1219	0.0161	-0.1058	110.6363	4.543e-08	6.088e-07	True
chr21	46825946	46825981	5	0.108	0.0085	-0.0995	37.4071	0.0001753	0.0003797	True
chr21	46827867	46828176	6	0.3613	0.5677	0.2064	22.9642	0.001404	0.001897	True
chr21	46829558	46830445	40	0.8219	0.4891	-0.3328	28.6272	1.864e-21	2.098e-19	True
chr21	46831674	46831902	8	0.919	0.676	-0.243	29.721	6.104e-05	0.0001752	True
chr21	46836450	46836551	6	0.9475	0.7904	-0.1571	33.7111	0.00109	0.001549	True
chr21	46839851	46839983	5	0.4244	0.2685	-0.1559	17.0503	0.01337	0.01388	True
chr21	46840094	46840261	8	0.2519	0.4352	0.1833	28.9024	0.0002197	0.0004537	True
chr21	46845410	46845571	5	0.9099	0.8045	-0.1054	22.7521	0.01858	0.01893	True
chr21	46845591	46845775	5	0.9282	0.8281	-0.1001	25.0265	0.00932	0.009893	True
chr21	46847581	46847691	7	0.8024	0.6652	-0.1371	17.9841	0.006773	0.007394	True
chr21	46850654	46850740	6	0.8943	0.7691	-0.1251	16.4339	0.005686	0.006322	True
chr21	46855411	46855639	7	0.6854	0.9363	0.2509	49.0606	5.422e-05	0.0001602	True
chr21	46858621	46858711	5	0.6574	0.8254	0.1679	17.3336	0.01371	0.01421	True
chr21	46863674	46864307	30	0.6576	0.9157	0.2581	28.0319	8.916e-15	5.765e-13	True
chr21	46864684	46864993	6	0.8038	0.9816	0.1778	35.4294	3.524e-05	0.0001163	True
chr21	46867734	46867941	6	0.7373	0.3579	-0.3794	25.2523	8.075e-05	0.0002157	True
chr21	46869898	46870305	12	0.8976	0.366	-0.5316	59.6508	1.297e-11	4.582e-10	True
chr21	46870448	46870769	9	0.7746	0.5336	-0.241	21.8748	7.022e-05	0.000194	True
chr21	46873839	46874040	6	0.619	0.1751	-0.4439	16.6238	0.0004368	0.0007526	True
chr21	46875014	46875142	5	0.2065	0.1109	-0.0956	16.5448	0.042	0.04205	True
chr21	46875443	46875633	5	0.1511	0.2498	0.0987	23.2405	0.01666	0.01707	True
chr21	46876176	46876216	5	0.9147	0.7693	-0.1454	16.7609	0.009972	0.01052	True
chr21	46877874	46878247	14	0.8313	0.5367	-0.2946	17.395	1.154e-06	8.53e-06	True
chr21	46886378	46886488	6	0.8847	0.9842	0.0996	66.3662	0.0001514	0.0003411	True
chr21	46887378	46887484	5	0.8445	0.9696	0.1251	22.4481	0.004457	0.005094	True
chr21	46889853	46890084	13	0.8005	0.5546	-0.2459	28.238	9.623e-08	1.147e-06	True
chr21	46890431	46890893	7	0.7478	0.4614	-0.2864	30.9167	2.766e-05	9.627e-05	True
chr21	46891004	46891933	34	0.7431	0.3447	-0.3984	20.9933	5.265e-17	4.21e-15	True
chr21	46896291	46896338	5	0.93	0.8315	-0.0986	28.234	0.003057	0.003656	True
chr21	46897538	46897604	5	0.8412	0.9638	0.1226	19.4519	0.006284	0.006926	True
chr21	46905441	46905651	5	0.9344	0.8362	-0.0983	25.4998	0.01159	0.01213	True
chr21	46910409	46910475	5	0.8988	0.7464	-0.1524	27.9635	0.004566	0.005201	True
chr21	46917352	46917761	8	0.8564	0.9629	0.1065	32.5849	0.0006206	0.0009898	True
chr21	46917974	46918193	5	0.8646	0.7029	-0.1616	16.3761	0.01419	0.01466	True
chr21	46918932	46919096	5	0.7745	0.9824	0.2079	50.3424	5.744e-05	0.0001677	True
chr21	46919257	46919348	5	0.8041	0.9698	0.1657	51.9186	0.0008455	0.001253	True
chr21	46923800	46923873	5	0.8607	0.9644	0.1037	16.5534	0.01472	0.01519	True
chr21	46925107	46925140	5	0.4854	0.931	0.4456	33.3342	0.0001314	0.0003072	True
chr21	46926548	46926741	5	0.8073	0.9465	0.1392	21.2724	0.006023	0.00666	True
chr21	46927247	46927684	11	0.5489	0.8658	0.3169	16.8014	0.0002628	0.000519	True
chr21	46928940	46929021	6	0.8908	0.6984	-0.1924	18.0357	0.003221	0.003821	True
chr21	46930201	46930383	7	0.8444	0.9708	0.1263	23.0201	0.0005801	0.0009386	True
chr21	46931412	46931501	6	0.741	0.9758	0.2348	29.0209	3.925e-05	0.0001253	True
chr21	46932153	46932248	9	0.8089	0.9548	0.1459	28.8835	0.0001311	0.0003067	True
chr21	46933558	46933855	6	0.2026	0.4401	0.2374	16.2527	0.002401	0.002979	True
chr21	46946100	46946445	6	0.7229	0.9382	0.2153	16.2295	0.003511	0.004119	True
chr21	46947981	46948096	6	0.9111	0.5886	-0.3226	30.7644	6.903e-05	0.0001911	True
chr21	46949636	46950035	5	0.8718	0.9851	0.1134	84.4559	0.0002806	0.0005455	True
chr21	46950992	46951061	5	0.8863	0.9868	0.1005	39.1329	0.0003932	0.0006984	True
chr21	46954883	46954957	6	0.8898	0.7583	-0.1315	18.3193	0.006932	0.007554	True
chr21	46955183	46955348	7	0.9418	0.7674	-0.1744	25.7794	0.0005627	0.0009174	True
chr21	46975395	46975486	13	0.2041	0.0102	-0.1939	100.1927	9.374e-13	4.549e-11	True
chr21	46975571	46975835	29	0.2579	0.0109	-0.247	132.6584	1.089e-29	3.009e-27	True
chr21	46975853	46976250	24	0.3662	0.0877	-0.2785	25.9025	2.456e-11	7.94e-10	True
chr21	46982833	46982978	5	0.8036	0.5776	-0.226	18.2774	0.003067	0.003666	True
chr21	46983013	46983274	5	0.424	0.7008	0.2768	17.6329	0.002504	0.003086	True
chr21	46990906	46991446	16	0.842	0.4841	-0.3579	23.2754	1.659e-08	2.534e-07	True
chr21	46995475	46995784	10	0.6588	0.8704	0.2116	16.0027	0.0002919	0.0005618	True
chr21	46996529	46996821	8	0.7291	0.9103	0.1813	15.8933	0.002101	0.002659	True
chr21	46998965	46999236	13	0.8486	0.9666	0.118	18.9963	2.17e-05	8.041e-05	True
chr21	46999440	46999609	5	0.8286	0.9629	0.1343	16.2118	0.007627	0.008234	True
chr21	47008357	47008919	7	0.6595	0.9585	0.299	15.2221	8.6e-05	0.0002248	True
chr21	47010639	47010690	5	0.2068	0.0168	-0.1899	33.4829	0.0001729	0.0003768	True
chr21	47010759	47010818	7	0.1872	0.0543	-0.1328	40.2979	0.0007876	0.001187	True
chr21	47010919	47011109	23	0.2054	0.0507	-0.1547	30.8271	1.287e-08	2.048e-07	True
chr21	47014685	47014807	6	0.7203	0.9313	0.211	35.8278	0.0007839	0.001182	True
chr21	47019023	47019125	5	0.6629	0.8877	0.2249	19.5101	0.002156	0.002721	True
chr21	47027028	47027120	5	0.4532	0.8509	0.3978	18.0283	0.0006143	0.0009825	True
chr21	47030401	47030488	5	0.787	0.9758	0.1888	50.3105	0.0001744	0.0003787	True
chr21	47032013	47032093	6	0.5278	0.6443	0.1165	16.5968	0.02106	0.02139	True
chr21	47032227	47032332	8	0.6108	0.2981	-0.3127	49.8238	3.637e-07	3.401e-06	True
chr21	47033241	47033517	8	0.7202	0.9308	0.2106	15.0024	0.001167	0.00163	True
chr21	47042733	47042880	6	0.8956	0.7804	-0.1151	22.1433	0.01362	0.01412	True
chr21	47049006	47049159	5	0.6263	0.3451	-0.2812	27.3532	0.0006552	0.001028	True
chr21	47049435	47049657	14	0.7941	0.9254	0.1313	17.304	0.0002394	0.0004825	True
chr21	47050039	47050344	7	0.7751	0.907	0.1319	18.2654	0.005006	0.005645	True
chr21	47051406	47051646	7	0.7428	0.9317	0.1889	20.1706	0.001803	0.002332	True
chr21	47053107	47053131	5	0.9572	0.8721	-0.0851	23.6609	0.01347	0.01397	True
chr21	47059821	47060384	6	0.7551	0.94	0.1849	21.6824	0.001379	0.001872	True
chr21	47061383	47061564	7	0.9022	0.6387	-0.2635	18.1105	0.0006585	0.001032	True
chr21	47061589	47062051	32	0.823	0.5369	-0.2861	17.6711	5.061e-13	2.531e-11	True
chr21	47062547	47062658	14	0.2288	0.0516	-0.1772	17.3511	7.793e-06	3.759e-05	True
chr21	47062697	47062736	6	0.1517	0.0152	-0.1364	34.9421	6.877e-05	0.0001907	True
chr21	47062774	47062828	6	0.1951	0.0144	-0.1807	90.6613	7.689e-06	3.733e-05	True
chr21	47063932	47063948	5	0.1087	0.0044	-0.1044	270.756	8.226e-07	6.544e-06	True
chr21	47063951	47063968	5	0.1179	0.0115	-0.1064	75.6859	0.0001194	0.0002847	True
chr21	47064079	47064243	16	0.131	0.02	-0.111	21.6772	2.411e-07	2.402e-06	True
chr21	47064287	47064327	8	0.125	0.0246	-0.1004	53.8262	6.588e-05	0.0001857	True
chr21	47070463	47070924	6	0.5724	0.8864	0.314	23.9812	0.001191	0.001659	True
chr21	47090951	47091533	6	0.8484	0.9845	0.136	34.0319	0.0001347	0.0003116	True
chr21	47093225	47094273	6	0.7627	0.9518	0.1891	33.2557	0.0004888	0.00082	True
chr21	47096543	47097052	6	0.8055	0.9694	0.1639	31.5576	0.0005179	0.0008581	True
chr21	47103656	47103712	5	0.8945	0.9955	0.101	127.7646	5.858e-06	2.977e-05	True
chr21	47141369	47141808	6	0.7629	0.4346	-0.3283	19.6498	0.000761	0.001154	True
chr21	47144220	47144712	14	0.7563	0.4548	-0.3015	17.1049	1.993e-06	1.328e-05	True
chr21	47167493	47167608	6	0.84	0.7262	-0.1138	20.9964	0.01456	0.01504	True
chr21	47180489	47180898	7	0.8525	0.9728	0.1204	30.2446	0.0007799	0.001177	True
chr21	47183001	47183413	21	0.884	0.729	-0.1551	18.2032	1.035e-06	7.846e-06	True
chr21	47186085	47186404	10	0.8385	0.9366	0.0981	16.6641	0.003773	0.004382	True
chr21	47190992	47191284	5	0.8804	0.9852	0.1048	43.293	0.0008937	0.001311	True
chr21	47198400	47199364	6	0.6606	0.93	0.2694	19.887	0.00069	0.001067	True
chr21	47209097	47209791	21	0.8458	0.9649	0.1191	20.3754	3.048e-08	4.39e-07	True
chr21	47216862	47217383	11	0.5406	0.8644	0.3238	19.466	5.728e-05	0.0001677	True
chr21	47219073	47219567	5	0.8506	0.971	0.1204	34.5279	0.002517	0.003095	True
chr21	47222241	47222404	5	0.7621	0.8802	0.1182	40.231	0.00559	0.00623	True
chr21	47236953	47237072	5	0.8404	0.9897	0.1493	38.5244	8.512e-05	0.0002235	True
chr21	47243694	47244486	7	0.8335	0.9513	0.1178	21.0462	0.002608	0.003201	True
chr21	47248729	47249227	11	0.8275	0.9426	0.1151	20.2363	0.0006639	0.001037	True
chr21	47249379	47249620	6	0.9349	0.7093	-0.2256	34.3993	0.0001942	0.0004092	True
chr21	47249894	47250255	6	0.85	0.9423	0.0923	15.4221	0.02532	0.02563	True
chr21	47250380	47250486	5	0.9161	0.749	-0.1671	63.6409	8.523e-05	0.0002235	True
chr21	47252192	47252513	5	0.6056	0.8094	0.2038	17.4461	0.007383	0.007999	True
chr21	47278765	47279212	14	0.8604	0.9834	0.1229	42.6598	1.172e-08	1.905e-07	True
chr21	47280705	47280866	9	0.86	0.9615	0.1015	36.7073	4.548e-05	0.0001402	True
chr21	47287228	47287362	10	0.8176	0.9622	0.1446	49.7334	1.238e-05	5.307e-05	True
chr21	47288492	47288685	12	0.6843	0.5096	-0.1747	27.4906	9.917e-06	4.478e-05	True
chr21	47292597	47292946	7	0.8327	0.9625	0.1298	16.3881	0.001546	0.002054	True
chr21	47294836	47295393	29	0.7822	0.3258	-0.4564	30.7083	1.045e-15	7.218e-14	True
chr21	47295776	47296091	12	0.839	0.9456	0.1065	30.6448	0.000125	0.000295	True
chr21	47296782	47296806	5	0.9236	0.8153	-0.1082	34.576	0.008072	0.008667	True
chr21	47296828	47296909	5	0.8751	0.7225	-0.1527	16.9045	0.01056	0.01111	True
chr21	47297059	47297189	5	0.7196	0.9218	0.2022	19.2475	0.003236	0.003834	True
chr21	47297575	47297840	6	0.8008	0.9574	0.1567	16.6565	0.002654	0.003247	True
chr21	47298484	47298620	5	0.76	0.9287	0.1687	16.9044	0.01203	0.01256	True
chr21	47306410	47306684	5	0.7873	0.9647	0.1774	34.9279	0.001351	0.001844	True
chr21	47307815	47308083	11	0.644	0.8407	0.1968	15.4188	0.0002961	0.0005676	True
chr21	47312061	47312170	10	0.6819	0.2238	-0.4582	31.8261	8.222e-08	1.02e-06	True
chr21	47314432	47314725	9	0.7933	0.4627	-0.3307	15.0656	0.0001904	0.0004039	True
chr21	47317456	47317833	8	0.8317	0.9756	0.1439	24.4051	8.438e-05	0.0002218	True
